id,text,similarity,title
18," These additional interventions include the use of household protection kits, designed to reduce transmission in the community; improvements in infection control protocols in health care settings that reduce transmission among health care workers; and the impact of rapid diagnostic kits in Ebola treatment centers, which reduce the time to isolation for infectious individuals seeking hospitalization",0.8781826202221541,Characterizing the Transmission Dynamics and Control of Ebola Virus Disease
22, The potential of EBOV spread via aerosol routes drastically changes health care and public health interventions,0.8524086055548641,Effectively Communicating the Uncertainties Surrounding Ebola Virus Transmission
44, Public health efforts could develop control strategies that focus on behavioral change in high-risk populations to minimize exposure to potential reservoirs and target relevant transmission pathways (e,0.8503894460002939,Targeting Transmission Pathways for Emerging Zoonotic Disease Surveillance and Control
43, The updated guidelines further emphasized proper personal protective equipment (PPE) and isolation when performing AGMPs on EVD patients,0.8458534569123505,Nosocomial Transmission of Emerging Viruses via Aerosol-Generating Medical Procedures
15,"Improved hand hygiene, barrier precautions, patient use of hand sanitizers or facemasks, and avoidance of environmental fomites can each diminish dissemination risk",0.8377595477306943,Pathogen Transmission and Clinic Scheduling
47," Public health planners can use our results to consider making climate control adjustment recommendations, which can help control aerosol transmission",0.83750933429478,Open Access RES EARCH Aerosol influenza transmission risk contours: A study of humid tropics versus winter temperate zone
29," The use of a rapid and accurate diagnostic test enhances clinical decision making and safely promotes implementation of cost-effective treatment strategies, including limiting the unnecessary use of antibiotics",0.8356822625887181,Seasonality and prevalence of respiratory pathogens detected by multiplex PCR at a tertiary care medical center
22,"The impact of an airborne EBOV on public health and clinical medicine would entail large structural changes in contact tracing, the use of PPE, and patient isolation",0.8343243086605372,Effectively Communicating the Uncertainties Surrounding Ebola Virus Transmission
34,Understanding transmission of influenza and the factors that affect transmission is crucial for designing effective control strategies,0.8334590085573723,Vaccination of influenza a virus decreases transmission rates in pigs
2," A more complete understanding of environmental factors impacting respiratory virus transmission will require enhanced epidemiological and surveillance data, as well as controlled experiments in small animal models",0.8301956259595443,Environmental Factors Affecting the Transmission of Respiratory Viruses
