id,text,similarity,title
0, Respiratory diseases complicated by pulmonary hypertension and cor pulmonale have a poor prognosis in pregnancy,0.8382210428122162,Respiratory disease in pregnancy
12, Only one patient developed chronic pulmonary sequelae,0.8295314484069433,Adenovirus respiratory infection in hospitalized children in Hong Kong: serotype-clinical syndrome association and risk factors for lower respiratory tract infection
3," While increased baseline cardiopulmonary disease in the RSV cohort likely increased their risk of pulmonary complications, including exacerbation of chronic respiratory disease and asthma, these differences were observed after adjustment for comorbidities, including baseline cardiopulmonary disease",0.8121608885475194,Severe Morbidity and Mortality Associated With Respiratory Syncytial Virus Versus Influenza Infection in Hospitalized Older Adults
29," Chronic airway diseases, other than asthma, included bronchopulmonary dysplasia, congenital airway malformations, cystic fibrosis and neuromuscular disorders with hypoventilation in need of respiratory support and daily inhalations for mucus clearance",0.8090284744486111,"Comparing Human Metapneumovirus and Respiratory Syncytial Virus: Viral Co- Detections, Genotypes and Risk Factors for Severe Disease"
47,"Children with CHD have altered lung mechanics, decreased lung compliance and increased pulmonary vascular resistance",0.8071417896266845,Epidemiology of viral respiratory infections in children undergoing heart surgery
43," RSV, respiratory syncytial virus; ARI, acute respiratory illness; COPD, chronic obstructive pulmonary disease; HAP, hospital-acquired pneumonia; VAP, ventilator-associated pneumonia",0.8005689359234405,Clinical manifestations and outcomes of respiratory syncytial virus infection in adult hospitalized patients
0," Coexisting maternal disease, including asthma and anaemia, and immunosuppressive therapy increase the risk of contracting pneumonia",0.7995541868001107,Respiratory disease in pregnancy
32, Prevention of respiratory viral infections may improve asthma outcomes during pregnancy,0.7976390772988331,A Prospective Study of Respiratory Viral Infection in Pregnant Women With and Without Asthma
29," d detection had one or more chronic diseases, including chronic airway diseases other than asthma",0.7958611749219809,"Comparing Human Metapneumovirus and Respiratory Syncytial Virus: Viral Co- Detections, Genotypes and Risk Factors for Severe Disease"
39," Furthermore, three patients had chronic heart disease",0.7954648187785955,Clinical characteristics and outcome of respiratory syncytial virus infection among adults hospitalized with influenza-like illness in France
