id,text,similarity,title
6, combining quarantine and isolation policies with banning mass gatherings,0.8090244949357239,Could influenza transmission be reduced by restricting mass gatherings? Towards an evidence-based policy framework
7," 11 As part of these social distancing policies, Chinese government encouraged people to stay at home as much as possible, cancelled or postponed large public events and mass gatherings, and closed libraries, museums, and workplaces",0.7535383543119355,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China
6, Some evidence suggests that restricting mass gatherings together with other social distancing measures may help to reduce transmission,0.7528574230829292,Could influenza transmission be reduced by restricting mass gatherings? Towards an evidence-based policy framework
2," 1 MGs can be spontaneous or organised and include sports events, social or cultural functions, gatherings of displaced populations due to natural disasters or war, and political or religious congregations",0.7523672194814688,Mass Gatherings Health 6 Research agenda for mass gatherings: a call to action
0, 112More countryspecific religious mass gathering events exist that attract smaller numbers of pilgrims from neighbouring countries or overseas,0.7496619320663087,Mass gatherings medicine: public health issues arising from mass gathering religious and sporting events
1, New and challenging risks can be introduced during mass gatherings,0.74557158026394,Mass Gatherings and Public Health: Case Studies from the Hajj to Mecca
6, This is particularly important given the need to weigh any potential benefits against the economic and social disruption that banning or restricting mass gatherings could have on society,0.7453560328798364,Could influenza transmission be reduced by restricting mass gatherings? Towards an evidence-based policy framework
0," Three enhanced surveillance activities for mass gathering events in PICTs occurred during national or regional disease outbreaks that had the potential to severely affect the mass gatherings, place greater strain on health services, and cause substantial tourismrelated economic and reputation loss",0.7399705029937831,Mass gatherings medicine: public health issues arising from mass gathering religious and sporting events
0, These advances in realtime surveillance have improved public health security for the mass gatherings at the Hajj,0.7352324685962248,Mass gatherings medicine: public health issues arising from mass gathering religious and sporting events
26," These materials were distributed to stakeholders, including physicians and community centres in Muslim communities, mosques, Islamic schools and Canadian travel agencies authorized to issue visas for Hajj pilgrims",0.7335003546623559,Overview Federal public health strategies to minimize the importation of communicable diseases into Canada
