id,text,similarity,title
47, Emerging zoonoses causes serious health threats and global economical losses,0.57566349676936,"Surveillance, response systems, and evidence updates on emerging zoonoses: the role of one health"
10," It helps mitigate the risks, supports the implementation of protective actions, and contributes to minimizing negative mental health impacts of disasters",0.5618721657374351,Communications in Public Health Emergency Preparedness: A Systematic Review of the Literature
38,"China's comprehensive promotion of health infrastructure construction requires improvement of disaster prevention, mitigation/emergency response capabilities, and improvement of the emergency health emergency response system",0.557918725950559,Evaluation of Public Health Emergency Management in China: A Systematic Review
12, The strongest associated characteristic related to both reducing transmission behaviors and risk avoidance behaviors was concern about MERS infection,0.5529435719362177,"Bureau of Health Policy, Ministry of Health and Welfare"
15, Inadvertent disclosure of PHI is always a potential risk with centralized systems,0.5525846225555239,BMC Public Health Distributed data processing for public health surveillance
37,The mitigation of emerging and ongoing public health emergency threats often requires the use of MCMs,0.5509478007134488,"Regulatory Underpinnings of Global Health Security: FDA's Roles in Preventing, Detecting, and Responding to Global Health Threats"
28," Emergency preparedness research focused on all aspects of the emergency management cycle (prevention/mitigation, preparedness, response and recovery) was considered",0.5492337856669479,The evidence base of primary research in public health emergency preparedness: a scoping review and stakeholder consultation
46, CDC response mechanisms can be further improved through continued coordination with agency emergency response personnel and streamlined mobilization processes,0.5446029252568774,Establishment of CDC Global Rapid Response Team to Ensure Global Health Security
38,Health emergency management assessment is a process of formulating objective judgments on assessment targets based on specific criteria,0.5411757188346691,Evaluation of Public Health Emergency Management in China: A Systematic Review
37,Legal and regulatory authorizations to facilitate MCM product availability are also vital to early mitigation of disease outbreaks and other public health threats,0.5402668839878972,"Regulatory Underpinnings of Global Health Security: FDA's Roles in Preventing, Detecting, and Responding to Global Health Threats"
