id,text,similarity,title
49,Health care workers' perceptions of respiratory and gastrointestinal algorithms for patient management in emergency care settings Patients presenting with respiratory or gastrointestinal illness in emergency care settings are often not yet diagnosed but are potentially capable of transmitting disease,0.8489892091310934,Health care workers' perceptions of respiratory and gastrointestinal algorithms for patient management in emergency care settings
14,"The individual, environmental, and organizational factors that influence nurses' use of facial protection to prevent occupational transmission of communicable respiratory illness in acute care hospitals Background: Communicable respiratory illness is an important cause of morbidity among nurses",0.8468863745981093,"The individual, environmental, and organizational factors that influence nurses' use of facial protection to prevent occupational transmission of communicable respiratory illness in acute care hospitals"
32, Hospital health care workers (HCWs) are key to effective pandemic response and the capacity of health care systems,0.8436919622302836,A cluster randomized clinical trial comparing fit-tested and non-fit-tested N95 respirators to medical masks to prevent respiratory virus infection in health care workers
14, Communicable respiratory illness is an important cause of morbidity among health care workers each year,0.8371306851422893,"The individual, environmental, and organizational factors that influence nurses' use of facial protection to prevent occupational transmission of communicable respiratory illness in acute care hospitals"
19, Future studies should also examine other factors that may help increase health care personnel tolerance of long-term N95 usage,0.8301322474930741,Physiologic and other effects and compliance with long-term respirator use among medical intensive care unit nurses
14, One qualitative study found that media coverage of HIV and hepatitis B was an important factor in health care workers' compliance with universal precautions,0.8279627464039119,"The individual, environmental, and organizational factors that influence nurses' use of facial protection to prevent occupational transmission of communicable respiratory illness in acute care hospitals"
11, Published reports from the health care environment suggest that PAPRs alone offer sufficiently high levels of respiratory protection during aerosolizing medical procedures,0.8271595554776193,Evaluation of the rationale for concurrent use of N95 filtering facepiece respirators with loose-fitting powered air-purifying respirators during aerosol-generating medical procedures
19," Noncompliance with N95 use can put staff at risk from infection, a factor believed to be associated with the high rate of severe acute respiratory syndrome among health care personnel",0.8262177762891382,Physiologic and other effects and compliance with long-term respirator use among medical intensive care unit nurses
10, Health care worker involvement in these high-risk procedures has been linked to increased transmission of severe acute respiratory syndrome (SARS),0.8261832058043207,CONTINUING EDUCATION Proper Use of Surgical N95 Respirators and Surgical Masks in the OR Purpose/Goal Approvals Sponsorship or Commercial Support Proper Use of Surgical N95 Respirators and Surgical Masks in the OR N95 RESPIRATORS AND SURGICAL MASKS
17," The lessons learned from SARS should be used to improve occupational health and safety for health care workers for current nosocomially transmitted infections, as well as for future potential emerging diseases",0.8252062008830232,Protecting health care workers from SARS and other respiratory pathogens: Organizational and individual factors that affect adherence to infection control guidelines
