id,text,similarity,title
5," The health care burden was assumed to be high, having major resource implications and occupational safety concerns for health care workers",0.8828405799028769,Pandemic H1N1 in Canada and the use of evidence in developing public health policies e A policy analysis
13, Inadequate levels of HCW immunization can place the vulnerable populations they care for at greater risk of health complications [14] ,0.878635750451562,Mandating influenza vaccinations for health care workers: analysing opportunities for policy change using Kingdon's agenda setting framework
16," 61 Both medical care and public health have reduced income-related disparities in IHD, and much of the remaining income-related disparity could be reduced by either public health or medical care interventions",0.8720410151862087,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
16, It has been suggested that medical care has played a limited role in reducing health disparities and that future health policies should be oriented towards public health initiatives in order to improve health and reduce health inequalities at the population level,0.8616742583265853,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
36," With depleted numbers of experienced health care workers in EVD-affected countries resulting from the high case fatality rate (as high as 59%), 111 affected countries will need regional and international support to augment health care delivery for citizens beyond providing support for those infected with EVD",0.8612015300633354,Risk Management and Healthcare Policy Dovepress Critical role of ethics in clinical management and public health response to the West Africa Ebola epidemic
6, Both the BC Core Public Health Functions and Ontario Public Health Standards discuss the importance of public health addressing the specific needs of those populations considered vulnerable or at-risk; BC refers to populations of concern or vulnerable populations while ON uses the term priority populations,0.8605277125355318,Public health human resources: a comparative analysis of policy documents in two Canadian provinces
36," 52 The poor infrastructure and support systems for sick persons 53 resulted in health care workers in some facilities being afraid to provide care 54 -a reasonable fear, given the high number of infections affecting the health force",0.8602724779504277,Risk Management and Healthcare Policy Dovepress Critical role of ethics in clinical management and public health response to the West Africa Ebola epidemic
31," 1Vulnerable population included children, elderly people, pregnant women, adults who lacked decision-making capacity-that is, prisoners, patients with HIV infection, an intensive care unit level of disability, psychiatric disease or genetic risks or disease",0.8556818479878803,Reporting ethics committee approval and patient consent by study design in five general medical journals
16, We grouped diseases into the most responsible healthcare sectors (public health or medical care),0.8551230939565176,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
25,This finding suggests that interventions need to target workers in the departments of food hygiene/school health surveillance,0.8543101069927684,Determinants of emergency response responsibility perceptions in the local public health workforce after China's health sector restructuring
