id,text,similarity,title
32," To assess the potential contribution of genetic diversification by antiviral host deaminases, we evaluated mutant spectra for evidence of mutational biases",0.8492823891222124,Chikungunya Virus Fidelity Variants Exhibit Differential Attenuation and Population Diversity in Cell Culture and Adult Mice
32, Phenotypic characterization of these mutations by reverse genetics is warranted to elucidate their fitness effects,0.8484696261098583,Chikungunya Virus Fidelity Variants Exhibit Differential Attenuation and Population Diversity in Cell Culture and Adult Mice
27, Tissue tropism should be a key consideration for future comparative and evolutionary modelling efforts,0.8416912401444157,Tissue tropism and transmission ecology predict virulence of human RNA viruses
32, Fidelity variant viruses allow for manipulation of intrahost diversity and can be harnessed to study phenotypic effects of intrahost diversity,0.8323619654275634,Chikungunya Virus Fidelity Variants Exhibit Differential Attenuation and Population Diversity in Cell Culture and Adult Mice
19,Here we use a model-based approach to explicitly tests spatial epidemiological hypotheses by integrating empirical data on human movement patterns with viral genetic data,0.8323214165712887,Unifying Viral Genetics and Human Transportation Data to Predict the Global Transmission Dynamics of Human Influenza H3N2
16," Research methods that can be combined to distinguish among these scenarios include field sampling to document seroprevalence and prevalence, statistical modeling to identify patterns of infection, pathogen sequencing and phylogenetic analysis, and dynamic simulation modeling to generate epidemiological scenarios that can be evaluated with data",0.8243565765982717,Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir-Host Populations
27, We propose that future predictive studies and preparedness initiatives with respect to emerging diseases should carefully consider potential for human virulence,0.8230447698429514,Tissue tropism and transmission ecology predict virulence of human RNA viruses
41, These findings provide an opportunity to study basic mechanisms of virus evolution and fitness through the identification of genetic determinants underpinning their action,0.8216731524066399,"Widespread Recombination, Reassortment, and Transmission of Unbalanced Compound Viral Genotypes in Natural Arenavirus Infections"
30, We expect future development of analysis methods will help to shed more light on the interaction between viral migration and genetic diversity,0.8182384515008221,Evolutionary and Transmission Dynamics of Reassortant H5N1 Influenza Virus in Indonesia
19," In conclusion, our framework is applicable to different infectious diseases and provides new opportunities for explicitly testing how host behavior and ecology shapes the spatial distribution of pathogen genetic diversity",0.816173021354186,Unifying Viral Genetics and Human Transportation Data to Predict the Global Transmission Dynamics of Human Influenza H3N2
