id,text,similarity,title
28,"By reducing viral load and viral shedding, vaccination reduces the risk of infection in vaccinated dogs and reduces the infectiousness of a dog who becomes infected despite vaccination",0.8325275291610315,"Contact Heterogeneity, Rather Than Transmission Efficiency, Limits the Emergence and Spread of Canine Influenza Virus"
46, Even the probability of tourists spreading infection or becoming infected decreases,0.8309382093444077,Increased infection severity in downstream cities in infectious disease transmission and tourists surveillance analysis
27," All virulence and risk factor data pertained to natural or unintentional artificially acquired human infection only, and data from intentional human infection, animal infection, and in vitro infection were not considered",0.8296150086250221,Tissue tropism and transmission ecology predict virulence of human RNA viruses
9," It may be difficult to estimate the amount of susceptible persons living around the infected cases for human infectious diseases, such as influenza and dengue fever",0.8270925930072309,Spatially Adjusted time- varying Reproductive numbers: Understanding the Geographical expansion of Urban Dengue outbreaks
28, Transmission is inefficient because many potentially infectious contacts between infected and susceptible individuals fail to spread the infection,0.8270202628049937,"Contact Heterogeneity, Rather Than Transmission Efficiency, Limits the Emergence and Spread of Canine Influenza Virus"
34," Once the initial infected pig transmitted the infection to a susceptible pig, the infection chain proceeded until all or nearly all animals were infected",0.8250784056220789,Vaccination of influenza a virus decreases transmission rates in pigs
40," With infectious diseases, the number of individuals infected at any point in time influences the chance that a susceptible individual will contact an infected person",0.8248687516802563,The Benefits of Transmission Dynamics Models in Understanding Emerging Infectious Diseases
3," 15 However, there is serological evidence of H5N1 infection among Alaskan hunters who handled dead wild avian species, 16 indicating that exposure to IAVs from wild birds through close contact can potentially cause infection",0.822878723888309,The ecology and adaptive evolution of influenza A interspecies transmission
43," Some of these viruses may cause stuttering chains of transmission before disappearing from human populations, while others, like Ebola virus or pandemic influenza A virus, may cause large outbreaks before being contained or establish themselves as endemic pathogens in the human population [18] ",0.8219579242746536,Nosocomial Transmission of Emerging Viruses via Aerosol-Generating Medical Procedures
25,Individuals that are infected with influenza are believed to become permanently immune against the specific virus strain,0.8203927524879319,Quantifying the transmission potential of pandemic influenza
