id,text,similarity,title
38, Disease exacerbations and the associated hospitalizations often represent a considerable expense at a socio-economic level,0.7779528973242764,"Molecular Sciences Effects of AntagomiRs on Different Lung Diseases in Human, Cellular, and Animal Models"
30, Further studies to assess the impact of HMPV genotypes on disease severity are warranted,0.7344293314196946,"Genetic diversity, seasonality and transmission network of human metapneumovirus: identification of a unique sub-lineage of the fusion and attachment genes OPEN"
39," Indeed, poor socioeconomic conditions represent a risk factor for several infectious diseases (Baker et al",0.7344249174223278,Genetic susceptibility to infectious diseases: Current status and future perspectives from genome-wide approaches
39, These data suggest that both immunological and carcinogenic factors contribute to the risk of cervical cancer development,0.7329826682845778,Genetic susceptibility to infectious diseases: Current status and future perspectives from genome-wide approaches
44, These less severe breakdowns in development may limit the generalizability of behavioral research in captivity,0.7301893744056015,Domestication and the Behavior-Genetic Analysis of Captive Populations
39, This exemplifies how the combined effect of genetic admixture and environmental factors has the potential to affect genetic associations,0.7301280847683425,Genetic susceptibility to infectious diseases: Current status and future perspectives from genome-wide approaches
29,"The identification of genetic markers predicting cross-species disease emergence faces many of the same challenges as genotypeto-phenotype mapping in other spheres, such as human genomewide association studies of risk factors for chronic diseases [13] ",0.7271347992254426,Feature Selection Methods for Identifying Genetic Determinants of Host Species in RNA Viruses
25," Clearly, future work should elucidate the evolutionary trade-offs between protection from pathogens and genetic susceptibility to autoimmune diseases",0.7234430096355529,Pathogen diversity drives the evolution of generalist MHC-II alleles in human populations
4,"By reducing individual-level and population-level genetic heterozygosity, inbreeding can increase host susceptibility to infectious parasites (Dwyer et al",0.722246165023126,Does genetic diversity limit disease spread in natural host populations?
34,"Our analysis reveals that many potential predictors of global influenza virus spread are not associated with viral lineage movement, specifically, geographical proximity, demography and economic measures, antigenic divergence, epidemiological synchronity and seasonality do not yield noticeable support (Fig",0.7218014973251092,Unifying Viral Genetics and Human Transportation Data to Predict the Global Transmission Dynamics of Human Influenza H3N2
