id,text,similarity,title
9," EHFR, elastomeric half-face respirator; N95-FFR, N95 filtering facepiece respirator; PAPR, powered air-purifying respirator",0.7009919453165223,User acceptance of reusable respirators in health care
0, FDA clears only a small percentage of NIOSHapproved N95 FFRs as surgical N95 respirators,0.6373883416904319,Resistance to synthetic blood penetration of National Institute for Occupational Safety and Health-approved N95 filtering facepiece respirators and surgical N95 respirators
30," According to this system, the total number of PPE is 10,528 N95 respirators (with exhalation valve), 8848 N95 respirators, 122,192 surgical masks, 21,280 goggles and gowns, 34,832 aprons, and 172,480 pairs of gloves",0.6200735620137651,Stockpile of personal protective equipment in hospital settings: Preparedness for influenza pandemics
36,The most commonly used type of respirator in health care settings are NIOSH certified N95 filtering facepiece respirators (FFRs),0.5868023321247728,Commentary Considerations for Recommending Extended Use and Limited Reuse of Filtering Facepiece Respirators in Health Care Settings
8, Filter results between N95 respirator models and between medical mask models were comparable,0.5784595915654009,The Respiratory Protection Effectiveness Clinical Trial (ResPECT): a cluster- randomized comparison of respirator and medical mask effectiveness against respiratory infections in healthcare personnel
1," Respirators are designed to provide respiratory protection through filtration and fit, and properly fitted respirators provide better protection compared to medical masks",0.5648315503524232,The efficacy of medical masks and respirators against respiratory infection in healthcare workers
10," In certain clinical situations, however, potential exposure to airborne contaminants and infectious agents also necessitates the use of respiratory PPE, such as an N95 particulate filtering facepiece respirator (ie, surgical N95 respirator)",0.54872386864973,CONTINUING EDUCATION Proper Use of Surgical N95 Respirators and Surgical Masks in the OR Purpose/Goal Approvals Sponsorship or Commercial Support Proper Use of Surgical N95 Respirators and Surgical Masks in the OR N95 RESPIRATORS AND SURGICAL MASKS
15," In addition, HCWs engaging in chest compression of patients with airborne diseases could wear powered air-purifying respirators with hoods (PAPRs) rather than N95 respirators",0.5482165068006625,N95 filtering facepiece respirators do not reliably afford respiratory protection during chest compression: A simulation study
23," The whole outfit includes double gloves, boots, disposable face shield and an N95 respirator",0.5460403529627957,Self-contamination during doffing of personal protective equipment by healthcare workers to prevent Ebola transmission
25, One of them was a NIOSH-approved P95 particulate respirator,0.5447834574429583,Evaluation of the survivability of MS2 viral aerosols deposited on filtering face piece respirator samples incorporating antimicrobial technologies
