id,text,similarity,title
35," Also, facilitating access to electronic patient records by public health authorities and legitimate researchers under appropriate privacy protections could enable the development of population-based strategies to improve primary care as well as surveillance for diseases such as severe acute respiratory syndrome (SARS) or bioterrorist events",0.8523464599290431,A Consensus Action Agenda for Achieving the National Health Information Infrastructure
3,"3-financing mechanism and funds for timely response to public health emergencies Availability and accessibility of financing mechanisms is essential for prevention, detection, and control of infectious disease outbreaks",0.8494588912452129,Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries
11,Regulating the identification of disease outbreaks and other emergencies with potential international public health implications also requires technical advice to develop adequate surveillance activities,0.8450873426112475,Social Media and Internet-Based Data in Global Systems for Public Health Surveillance: A Systematic Review
20,Syndromic surveillance for malaria may enhance public health response,0.8417160964600527,BMC Public Health Beyond traditional surveillance: applying syndromic surveillance to developing settings -opportunities and challenges
3, 24 An effective way of managing airborne infections is applying evidence-based public health prevention strategies,0.8381506933702821,Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries
3,Effective response to outbreaks and other health emergencies depends on case management,0.8334825322127856,Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries
3,Capacity for infection prevention and control is needed for effective case management and infection control,0.8326337214381305,Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries
3," Infection prevention and control at the community and healthcare facility level is key for prevention, control and containment of the infection",0.8316347799722706,Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries
3,"Access to the essential health services are needed to prevent, detect, and control infectious disease outbreaks",0.830491362375656,Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries
3,"Capacity for verification, risk assessment, and analysis investigation is crucial for the prevention, detection, and control of infectious disease outbreaks",0.8300964212726335,Health security capacities in the context of COVID-19 outbreak: an analysis of International Health Regulations annual report data from 182 countries
