id,text,similarity,title
16, Canadians of lower socioeconomic status are known to have a higher prevalence of various cardiovascular disease risk factors,0.8901677320759942,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
44,Significant outbreaks of infectious disease have impacts that extend beyond morbidity and mortality,0.8682403642229453,Perspectives of Australian policy-makers on the potential benefits and risks of technologically enhanced communicable disease surveillance -a modified Delphi survey
34, Distribution of pathogen-positive patients among different age groups,0.8682376325730654,Funding: The State Major Infectious Disease Research Program (China Central Government
16,N There remain significant and modifiable disparities in mortality from ischaemic heart disease and other causes amenable to public health,0.8649380358837873,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
47," Emerging zoonotic diseases are increasing, causing severe economic impacts and animal and human health risks",0.8591829440489782,"Surveillance, response systems, and evidence updates on emerging zoonoses: the role of one health"
16, Canadian studies suggest that lung cancer mortality disparities are probably the result of differences in lung cancer incidence rather than survival,0.8567481202875958,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
16," such deaths occur early in the neonatal period, recent evidence suggests that the disparities in perinatal mortality are also likely to be amenable to public health interventions that deal with maternal behavioural and psychosocial risk factors",0.8492076223208757,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
41," According to the authors, the term 'population health surveillance' includes the surveillance of population health indicators, diseases, infections, pathogens, risk factors and any factor or determinant that may provide an indication on the health status of a population",0.8461537785548221,Open Access A Population Health Surveillance Theory
16," Some specific mortality diagnoses, such as cirrhosis of the liver, contributed to a reduction in mortality differences between income groups, whereas for other diseases, most notably lung cancer in women, there were widening differences in income-related deaths",0.8460236405442403,EVIDENCE BASED PUBLIC HEALTH POLICY AND PRACTICE Avoidable mortality by neighbourhood income in Canada: 25 years after the establishment of universal health insurance
13, Inadequate levels of HCW immunization can place the vulnerable populations they care for at greater risk of health complications [14] ,0.845318364948826,Mandating influenza vaccinations for health care workers: analysing opportunities for policy change using Kingdon's agenda setting framework
