id,text,similarity,title
18," These additional interventions include the use of household protection kits, designed to reduce transmission in the community; improvements in infection control protocols in health care settings that reduce transmission among health care workers; and the impact of rapid diagnostic kits in Ebola treatment centers, which reduce the time to isolation for infectious individuals seeking hospitalization",0.8884783143662492,Characterizing the Transmission Dynamics and Control of Ebola Virus Disease
13,"With movement of patients between care structures, differentiation between infection control in primary and secondary care is becoming more difficult",0.8802341261975752,Spatial and temporal analyses to investigate infectious disease transmission within healthcare settings
22, The potential of EBOV spread via aerosol routes drastically changes health care and public health interventions,0.8764366168200683,Effectively Communicating the Uncertainties Surrounding Ebola Virus Transmission
44, Public health efforts could develop control strategies that focus on behavioral change in high-risk populations to minimize exposure to potential reservoirs and target relevant transmission pathways (e,0.873875233061978,Targeting Transmission Pathways for Emerging Zoonotic Disease Surveillance and Control
34,Understanding transmission of influenza and the factors that affect transmission is crucial for designing effective control strategies,0.8680441807981969,Vaccination of influenza a virus decreases transmission rates in pigs
18," The modeled population can be structured according to the contributions of community, hospital, and unsafe burials to transmission as EVD transmission has been amplified in health care settings with ineffective infection control measures and during unsafe burials [23] ",0.863441993406821,Characterizing the Transmission Dynamics and Control of Ebola Virus Disease
47," Public health planners can use our results to consider making climate control adjustment recommendations, which can help control aerosol transmission",0.8626798698687576,Open Access RES EARCH Aerosol influenza transmission risk contours: A study of humid tropics versus winter temperate zone
9," As the change in transmission potential is highly correlated to control measures, public health practitioners can evaluate the effectiveness of control measures by determining the change in R t after implementation",0.8605608367674337,Spatially Adjusted time- varying Reproductive numbers: Understanding the Geographical expansion of Urban Dengue outbreaks
18,Drake and colleague's elegant modeling approach describes EVD transmission according to infection generations by calculating probability distributions of the number of secondary cases that arise in the community via nursing care or during unsafe burials and in health care settings via infections to health care workers and visitors,0.860329403819126,Characterizing the Transmission Dynamics and Control of Ebola Virus Disease
24, In order to influence rural development priorities for disease control purposes at least a semi-quantitative understanding of the effects of environmental modification on disease transmission is needed,0.8573456544691742,Internal versus external determinants of Schistosoma japonicum transmission in irrigated agricultural villages
