id,text,similarity,title
0, A global response requires concerted international approaches to strengthen the capacity of emerging infectious diseases surveillance systems worldwide,0.8272868494841119,Internet-based surveillance systems for monitoring emerging infectious diseases
7, Leveraging the LRN model and instituting twinning agreements to support the model could significantly accelerate progress in efforts to strengthen laboratory systems,0.8256286744442115,Leveraging the Laboratory Response Network Model for the Global Health Security Agenda
48," The wisdom of establishing improved global DoD EID surveillance capabilities is reinforced by numerous contributions to global outbreaks, most recently the 2009 H1N1 pandemic",0.8117763786376636,"The Global Emerging Infection Surveillance and Response System (GEIS), a U.S. government tool for improved global biosurveillance: a review of 2009"
25,The ascendancy of the era of Big Data and the rise of digital disease surveillance systems have afforded unprecedented new opportunities towards the enhancement and bolstering of disease detection capacities in an era increasingly preoccupied with the emergence of future security challenges-among them pandemic illness,0.8085712526636738,Digital epidemiology and global health security; an interdisciplinary conversation
14,"Unless these market challenges are addressed, the global population will remain vulnerable to substantial human and economic losses when epidemics and pandemics arise",0.8046475159494627,Financing Vaccines for Global Health Security
7,Promoting a training culture similar to the LRN and leveraging existing APHL domestic and global partnerships for laboratory leadership and management will greatly enhance the capabilities of the biosurveillance workforce,0.8043801671017292,Leveraging the Laboratory Response Network Model for the Global Health Security Agenda
48," Between 1992 and 1996, numerous documents and communications within DoD recognized the need for global emerging infection surveillance initiatives leveraging these overseas laboratories, and emphasized the commitment of DoD to these endeavors",0.7969813003893442,"The Global Emerging Infection Surveillance and Response System (GEIS), a U.S. government tool for improved global biosurveillance: a review of 2009"
49, Increasing the international community's ability to rapidly and effectively respond to public health threats ensures the broader global health security of all people,0.7966361950240627,CDC Support for Global Public Health Emergency Management RESPOND
48, government organizations are becoming involved in global biosurveillance,0.7964458818254043,"The Global Emerging Infection Surveillance and Response System (GEIS), a U.S. government tool for improved global biosurveillance: a review of 2009"
11,"Realizing the weakness of its public health systems, China is undertaking tremendous efforts to improve its public health system by leveraging the power of information technology",0.794220420664271,Investigating public health emergency response information system initiatives in China
