id,text,similarity,title
38,"China's comprehensive promotion of health infrastructure construction requires improvement of disaster prevention, mitigation/emergency response capabilities, and improvement of the emergency health emergency response system",0.8552022667512894,Evaluation of Public Health Emergency Management in China: A Systematic Review
8," 36A lack of consistent and sustainable funding is hampering the necessary expansion and improvement of public health surveillance systems at local, state, and national public health agencies",0.8506244927726405,Steps to a Sustainable Public Health Surveillance Enterprise Steps to a Sustainable Public Health Surveillance Enterprise A Commentary from the International Society for Disease Surveillance Steps to a Sustainable Public Health Surveillance Enterprise OJPHI
10, 6 Communication to the public is critically important in public health emergency preparedness,0.8479840957787548,Communications in Public Health Emergency Preparedness: A Systematic Review of the Literature
8," Recognize systematic and ongoing public health surveillance as a core public health function that is essential for population health, economic stability, and national security",0.843210031402884,Steps to a Sustainable Public Health Surveillance Enterprise Steps to a Sustainable Public Health Surveillance Enterprise A Commentary from the International Society for Disease Surveillance Steps to a Sustainable Public Health Surveillance Enterprise OJPHI
17," Infrastructure improvements, however, financed by military construction funds will not address all of Guam's critical infrastructure, essential services and economic development needs",0.8431179062583712,Tourism policy issues for today
49, Municipal fiscal issues impacted the budgets of local public health units,0.8430387138070136,Moving towards a new vision: implementation of a public health policy intervention
10, 5 The model is a heuristic framework developed to link social determinants with preparedness outcomes through public health emergency preparedness communications,0.8393271740092072,Communications in Public Health Emergency Preparedness: A Systematic Review of the Literature
18," In the face of these challenges, the LRN employed the existing public health infrastructure as the backbone of its network and rebuilt it through funds awarded to states by HHS's CDC Cooperative Agreement on Public Health Preparedness and Response for Bioterrorism (now called the Public Health Emergency Preparedness [PHEP] Cooperative Agreement)",0.8391526778793872,Leveraging the Laboratory Response Network Model for the Global Health Security Agenda
20,Syndromic surveillance for malaria may enhance public health response,0.8366011952176032,BMC Public Health Beyond traditional surveillance: applying syndromic surveillance to developing settings -opportunities and challenges
10, Viswanath and colleagues developed an explanatory framework of how inequalities in public health emergency preparedness outcomes attributable to social determinants could potentially be explained by inequalities on various dimensions of public health emergency preparedness,0.8356115370989764,Communications in Public Health Emergency Preparedness: A Systematic Review of the Literature
