id,text,similarity,title
31," 82 Biosensors can detect these changes and can analyze molecular biomarkers for tumor diagnosis and classification, monitor response to treatment, and detect recurrence of the disease",0.8683918129376471,Future Veterinary Diagnostics
31, 20 Innovative strategies using biomarkers represent alternative strategies for reliable cancer testing and for detecting clinical markers predictive of cardiovascular and other diseases,0.8469030630996965,Future Veterinary Diagnostics
31,"In protein expression analysis, proteins or biomarkers from complex biological samples are identified and correlated with diagnostic patterns that are unique to specific cancer and disease conditions",0.840968584482584,Future Veterinary Diagnostics
31, Protein microarrays have been developed for the detection of allergen-specific immunoglobulin E reactivity and detection of specific auto antibodies associated with autoimmune diseases,0.8372833365965753,Future Veterinary Diagnostics
31, 20 Prostatespecific antigen is the most reliable tumor marker to detect prostate cancer in its early stages,0.8369125695597326,Future Veterinary Diagnostics
31, Protein microarray technology has enormous potential for in vitro diagnostics and disease monitoring,0.8333404473113588,Future Veterinary Diagnostics
31," Immunoassay panels have been developed for fertility, cardiac disease, tumors, cytokines and growth factors, cell adhesion molecules, thyroid function, and drug residues",0.8309720235392832,Future Veterinary Diagnostics
31," 50 SNP technology has been diversely applied in areas such as analyzing forensics, measuring disease predisposition, evaluating germ line mutations in individuals and somatic mutations in neoplasias, diagnosing infectious and genetic disease, and diagnosing cancer",0.8282916040709063,Future Veterinary Diagnostics
31," 76, 77 Clinical application of biomarkers in the future includes the detection of subclinical diseases, diagnosis of acute or chronic syndromes, risk determination, therapy selection, and monitoring of disease progression or response to treatment",0.8262022785670878,Future Veterinary Diagnostics
44," We describe a diagnostic system for rapid, sensitive, multiplex discrimination of microbial gene sequences and report its application for detecting 22 respiratory pathogens in clinical samples",0.8258631324895441,Diagnostic System for Rapid and Sensitive Differential Detection of Pathogens
