id,text,similarity,title
15, Resources to support clinical responders were provided through our NDP grant to participating data providers,0.8052232283035812,BMC Public Health Distributed data processing for public health surveillance
4," In addition, the provincial and city intranets provide network services and data services to public health related local organizations and form various community public health information networks",0.7888105095835221,Investigating public health emergency response information system initiatives in China
30,"Public health agencies, policy-makers, and other stakeholders are carefully examining the response to Zika",0.7852418529460083,A systematic review and evaluation of Zika virus forecasting and prediction research during a public health emergency of international concern
35,", information resources to assist consumers in evaluating their treatment options) for consumers, with linkages to their health care professionals",0.782318835045374,A Consensus Action Agenda for Achieving the National Health Information Infrastructure
49,Policies were most frequently communicated through formal means by health unit managers to front line service providers,0.7802414427844794,Moving towards a new vision: implementation of a public health policy intervention
11, Existing systems for such event-based monitoring contain useful retrieval features that give epidemiologists and public health scientists involved in surveillance quick access to information compiled from many media and news sources,0.779015878894442,Social Media and Internet-Based Data in Global Systems for Public Health Surveillance: A Systematic Review
15,The system provides support for the clinical providers to respond quickly to public health requests for detailed information when this is needed,0.7774183129128834,BMC Public Health Distributed data processing for public health surveillance
33, Traditional passive surveillance systems typically rely on data submitted to the relevant public health authority by various healthcare providers [3] ,0.7751089361508543,Web-based infectious disease surveillance systems and public health perspectives: a systematic review
11," Data on such indicators are reported by health care providers and diagnostic laboratories, by legal mandate or voluntary agreement, and are collected by surveillance specialists in governmental health agencies",0.7749014959996275,Social Media and Internet-Based Data in Global Systems for Public Health Surveillance: A Systematic Review
17," Summative phase tourism policy research requires that evaluation questions be matched with appropriate information gathering techniques, the data collected and analysed, and tourism policy information and advice provided to public and private sector officials and other interested parties",0.7748442248886623,Tourism policy issues for today
