id,text,similarity,title
36,"NIOSH researchers found that FFR use caused no or minimal increases in heart rate, respiratory rate, and transcutaneous carbon dioxide as well as no differences in oxygen saturation on test subjects during 1 hr of low-moderate treadmill exercise when compared with wearing no respirator (control)",0.7590289641996503,Commentary Considerations for Recommending Extended Use and Limited Reuse of Filtering Facepiece Respirators in Health Care Settings
5," To determine differences for physiological variables, repeated-measures ANOVAs for oxygen saturation, partial pressure of transcutaneous carbon dioxide, breathing rate, tidal volume, minute volume, and heart rate were performed",0.7529144065051772,Reusable elastomeric air-purifying respirators: Physiologic impact on health care workers
11," Hospital engineering controls (eg, negative pressure rooms, room ventilation systems with high efficiency particulate filters, ultraviolet radiation, etc 8 ) and the use of medications to suppress coughing and salivation during airway procedures 4,10,35,38,39 further limit the airborne spread of respiratory pathogens and would additionally decrease the PAPR wearer's potential inhalational exposure",0.7484905768153137,Evaluation of the rationale for concurrent use of N95 filtering facepiece respirators with loose-fitting powered air-purifying respirators during aerosol-generating medical procedures
43, Flow diagram of the manikin experimental setup used for submicron-size particle leakage under simulated breathing conditions (The rubber bladder mimics a human lung and allows breathing air to enter and exit through the mouth,0.7418117309175912,A Quantitative Assessment of the Total Inward Leakage of NaCl Aerosol Representing Submicron-Size Bioaerosol Through N95 Filtering Facepiece Respirators and Surgical Masks HHS Public Access
35, Air filtration aims to reduce airborne concentrations to well below infectious doses,0.7416854338598956,"Applications of ultraviolet germicidal irradiation disinfection in health care facilities: Effective adjunct, but not stand-alone technology"
25,Other reactive oxygen molecules such as ozone are also excellent antimicrobial agents,0.741366773275488,Evaluation of the survivability of MS2 viral aerosols deposited on filtering face piece respirator samples incorporating antimicrobial technologies
0," Penetration for large numbers of samples at higher velocity can be expected because an increase in the test velocity is likely to increase the permeability of the masks for fluids, including synthetic blood",0.7358736358736296,Resistance to synthetic blood penetration of National Institute for Occupational Safety and Health-approved N95 filtering facepiece respirators and surgical N95 respirators
5, Paired t tests were performed to examine respirator dead space oxygen and carbon dioxide responses to EAPR at the 2 exercise intensities,0.7338696232426319,Reusable elastomeric air-purifying respirators: Physiologic impact on health care workers
21,"In contrast to causing a patient to produce aerosols, AGMPs can also mechanically create and disperse respiratory aerosols through procedures such as ventilation, suctioning of the airway, or nebulizer treatment",0.7337369612771841,Nosocomial Transmission of Emerging Viruses via Aerosol-Generating Medical Procedures
29," However, peak inhalation flow during breathing may be greater than 85 LPM for brief periods of time 30 and exacerbated further as work intensity is increased",0.729584481022386,Challenge of N95 Filtering Facepiece Respirators with Viable H1N1 Influenza Aerosols HHS Public Access
