id,text,similarity,title
8," 36A lack of consistent and sustainable funding is hampering the necessary expansion and improvement of public health surveillance systems at local, state, and national public health agencies",0.8978391850887637,Steps to a Sustainable Public Health Surveillance Enterprise Steps to a Sustainable Public Health Surveillance Enterprise A Commentary from the International Society for Disease Surveillance Steps to a Sustainable Public Health Surveillance Enterprise OJPHI
4,The public health regulatory system is insufficient,0.8975007406911127,Investigating public health emergency response information system initiatives in China
8," Recognize systematic and ongoing public health surveillance as a core public health function that is essential for population health, economic stability, and national security",0.8840030185548085,Steps to a Sustainable Public Health Surveillance Enterprise Steps to a Sustainable Public Health Surveillance Enterprise A Commentary from the International Society for Disease Surveillance Steps to a Sustainable Public Health Surveillance Enterprise OJPHI
14, The Turning Point Public Health Statute Modernization National Collaborative developed the Turning Point Model State Public Health Act,0.8828893590759421,"Legal rights during pandemics: Federalism, rights and public health laws -a view from Australia"
15,This distributed data model supports active surveillance and alerting of public health agencies in five states with 7 participating data providers,0.8778863578478288,BMC Public Health Distributed data processing for public health surveillance
2, Public health surveillance across state jurisdictions is as important as the sharing of information within a state,0.8746473348955864,"Capacity of Public Health Surveillance to Comply with Revised International Health Regulations, USA Author affi liations: Centers for Disease Control and Prevention"
4, A standard national public health emergency reporting platform with an underlying central database was implemented,0.8744563588458494,Investigating public health emergency response information system initiatives in China
6, Public health units are not part of the Local Health Integration Networks (regional health authorities) in ON,0.8743222416605239,Public health human resources: a comparative analysis of policy documents in two Canadian provinces
4, The Chinese central and local governments have appropriated sizable financial resources to build a public health emergency response information system (PHERIS),0.8737921375075098,Investigating public health emergency response information system initiatives in China
6, Public health is integrated into the larger health care system,0.8732088324137862,Public health human resources: a comparative analysis of policy documents in two Canadian provinces
