id,text,similarity,title
39, that underlying pulmonary disease was a significant risk factor for severe RSV illness requiring hospitalization [18] ,0.8492256309543962,Clinical characteristics and outcome of respiratory syncytial virus infection among adults hospitalized with influenza-like illness in France
43, The pre-existing coronary arterial disease (CAD) was the risk factor of overall cardiovascular complications in hospitalized adult patients with RSV infection with odds ratio 6,0.8299547040884987,Clinical manifestations and outcomes of respiratory syncytial virus infection in adult hospitalized patients
3," While increased baseline cardiopulmonary disease in the RSV cohort likely increased their risk of pulmonary complications, including exacerbation of chronic respiratory disease and asthma, these differences were observed after adjustment for comorbidities, including baseline cardiopulmonary disease",0.8272956166406319,Severe Morbidity and Mortality Associated With Respiratory Syncytial Virus Versus Influenza Infection in Hospitalized Older Adults
33,"Pregnant women are at high risk for severe complications due to influenza, with increased rates of morbidity, mortality, and adverse fetal outcomes most clearly demonstrated with 2009 pandemic H1N1 [28] ",0.8189519090612521,Open Forum Infectious Diseases ® Febrile Rhinovirus Illness During Pregnancy Is Associated With Low Birth Weight in Nepal
2," Given the significant maternal and perinatal morbidity and mortality of most viral pneumonia in pregnancy, SARS may impose greater risk in pregnant compared to nonpregnant individuals",0.8112623826996228,Pregnancy and perinatal outcomes of women with severe acute respiratory syndrome
29, A history of prematurity and chronic disease increased the risk of severe LRTI among HMPV-and RSV-infected children,0.8088905482501777,"Comparing Human Metapneumovirus and Respiratory Syncytial Virus: Viral Co- Detections, Genotypes and Risk Factors for Severe Disease"
0," There is an increased risk of serious maternal complications, including respiratory failure",0.808660436980353,Respiratory disease in pregnancy
7,All-cause 20-day mortality rates were higher in RSV patients than in influenza patients (18,0.8071675499673753,Risk of mortality associated with respiratory syncytial virus and influenza infection in adults
7," RSV infection can cause significant morbidity in hospitalized patients, with mortality rates up to 12% [12] ",0.804225156632286,Risk of mortality associated with respiratory syncytial virus and influenza infection in adults
10," Previous studies have used hospitalization, clinical severity scores, and ICU mortality as markers of disease severity",0.8040962960010676,Human Metapneumovirus Infection in Jordanian Children: Epidemiology and Risk Factors for Severe Disease
