id,text,similarity,title
44,20027698 doi: medRxiv preprint the pathogenesis and outcome of severe acute respiratory illnesses like SARS and MERS,0.6475341281664674,Precautions are Needed for COVID-19 Patients with Coinfection of Common Respiratory Pathogens
20,Pulmonary complications are a prominent feature of these diseases and patients frequently require intensive respiratory therapy and mechanical ventilation,0.6208289117361078,Personal protection equipment for biological hazards: Does it affect tracheal intubation performance? ଝ
34, The study population involved HCWs caring for patients with acute respiratory infections,0.6153779776492077,Aerosol Generating Procedures and Risk of Transmission of Acute Respiratory Infections to Healthcare Workers: A Systematic Review
32," 4 During outbreaks of infectious diseases, hospitals may amplify virus transmission, as demonstrated during severe acute respiratory syndrome (SARS)",0.6152235207589901,A cluster randomized clinical trial comparing fit-tested and non-fit-tested N95 respirators to medical masks to prevent respiratory virus infection in health care workers
38," CDV replication occurs in epithelial cells and macrophages of the upper respiratory system, pharynx and tonsils, followed by lymph node infection and systemic dissemination that can evolve to multisystem disease and immunosuppression",0.6133857159859726,Veterinary Microbiology Detection of respiratory viruses in shelter dogs maintained under varying environmental conditions
23, Pregnant females and participants suffering from upper respiratory tract infection and respiratory diseases requiring treatment were excluded,0.6074184146060233,Self-contamination during doffing of personal protective equipment by healthcare workers to prevent Ebola transmission
38," Although CaHV-1 may cause respiratory disease, the infection has also been associated with other clinical outcomes, including reproductive disease",0.6021284149017794,Veterinary Microbiology Detection of respiratory viruses in shelter dogs maintained under varying environmental conditions
20, Failure was defined by the occurrence of oesophageal intubation,0.6014970092378884,Personal protection equipment for biological hazards: Does it affect tracheal intubation performance? ଝ
13," Investigations related to severe acute respiratory syndrome outbreaks have identified difficulties achieving compliance with PPE policies, especially for respiratory and facial protection",0.6001427697918323,Evaluation of respiratory protection programs and practices in California hospitals H1N1 influenza pandemic
15, One retrospective cohort study has reported that one of nine HCWs who participated in cardiac compression developed severe acute respiratory syndrome (SARS) [25] ,0.5999487731169181,N95 filtering facepiece respirators do not reliably afford respiratory protection during chest compression: A simulation study
