id,text,similarity,title
4," Furthermore, if they show passive attitudes amid circulation of false rumors, social chaos is exacerbated",0.7962667290935853,Informed public against false rumor in the social media era: Focusing on social media dependency
4,"Amid growing uncertainties and fear among the public, rumors were circulated across the nation, largely via social media",0.767375189359336,Informed public against false rumor in the social media era: Focusing on social media dependency
49," Taken as a whole, the research identifies anti-vaxxer and members of online communities favouring conspiracy theories as sources or propagators of misinformation, with discussions tending to revolve around rhetorical and personal arguments that induce negative emotions (fear, anger, sadness)",0.7651981026731843,Systematic Literature Review on the Spread of Health-related Misinformation on Social Media
41, Misconceptions about HIV transmission and prejudice towards PLHIV are widespread among the general population,0.7636326393815184,Describing the Chinese HIV Surveillance System and the Influences of Political Structures and Social Stigma
49," Among the articles examined, there is broad consensus that misinformation is highly prevalent on social media and tends to be more popular than accurate information, while its narrative often induces fear, anxiety and mistrust in institutions",0.7604437010456093,Systematic Literature Review on the Spread of Health-related Misinformation on Social Media
4," From this perspective, high perceived credibility of false rumors decreases motivations to find additional information because people might feel certain about the false rumor contents",0.7565385757117791,Informed public against false rumor in the social media era: Focusing on social media dependency
3," These conditions of crisis and division are conducive to undesirable consequences including public fear, mistrust, misinformation and non-compliance with public health directives",0.7558548797792034,"Implementing a One Health approach to emerging infectious disease: reflections on the socio-political, ethical and legal dimensions"
49, Misinformation had to be propagated through online media,0.755723918193259,Systematic Literature Review on the Spread of Health-related Misinformation on Social Media
49," The narratives of misinformation are dominated by personal, negative and opinionated tones, which often induce fear, anxiety and mistrust in institutions (Bessi et al",0.7536307953728201,Systematic Literature Review on the Spread of Health-related Misinformation on Social Media
49," Only records that concern misinformation, disinformation, fake news, rumour or any form of information disorder were included",0.7502323924599612,Systematic Literature Review on the Spread of Health-related Misinformation on Social Media
