id,text,similarity,title
14," Further, the SARS corona virus infected civet cats raised as food animals before appearing in humans as host [26] ",0.8090339100080883,Animal Virus Ecology and Evolution Are Shaped by the Virus Host-Body Infiltration and Colonization Pattern
1," Many other species have contact with livestock in a farming environment; in addition to wild species, companion animals such as cats and dogs and other peri-domestic animals have contact with livestock and their biological waste providing substantial opportunities for cross-species transmission",0.8072636210120673,viruses The Broad Host Range and Genetic Diversity of Mammalian and Avian Astroviruses
0,"Emerging infectious diseases affecting humans, wildlife, and agriculture are often the result of a pathogen jumping from its original host into a novel host species",0.8031746867176988,The Evolution and Genetics of Virus Host Shifts
0,One little-explored consequence of host shifts is how they affect the distribution of pathogens across host species [85] ,0.8008803293897027,The Evolution and Genetics of Virus Host Shifts
21,"Despite the low overall degree of microbial sharing between human and non-human hosts at the species level, some bacterial families were common among primate hosts (Fig",0.8001949990108523,Microbial genomes from non-human primate gut metagenomes expand the primate-associated bacterial tree of life with over 1000 novel species
40, L2 and L3/4 viruses in non-human hosts may cross the species barrier and enter human populations,0.8001076021713817,Evolutionary origins of epidemic potential among human RNA viruses
3,"The Circovirus genus claimed veterinarians' attention shortly after its discovery, most members infect avian species but swine also serve as natural hosts [1, 2] ",0.7964502567072625,Evolution and Genetic Diversity of Porcine Circovirus 3 in China
2," As mammals and birds often experience relatively similar infectious disease to humans, and live in close proximity to us, they are commonly thought to be the natural reservoir hosts of the RNA viruses that subsequently emerge and cause diseases in humans through a process of cross-species transmission [1, 2] ",0.7961957841695865,"The diversity, evolution and origins of vertebrate RNA viruses"
36," Finally, it seems plausible that, given the high prevalence of ϪRNA viruses in metazoa and their virtual absence in protists (with the exception of the recently discovered ""leishbuviruses"" that likely invaded their parasitic protist hosts via HVT from an animal host [49, 50] ), the viruses that comprise RdRp branch 5 evolved in animals via mixing and matching genes from reovirus-like and flavivirus-like ancestors",0.7942432538949794,Origins and Evolution of the Global RNA Virome
20," At present, the list of animal species susceptible to astrovirus infection has expanded to include domestic, synantropic and wild animals, avian and mammalian species in the terrestrial and aquatic environments (Table 1 )",0.7919519662076261,"Astrovirus infections in humans and animals -Molecular biology, genetic diversity, and interspecies transmissions"
