id,text,similarity,title
42,We documented transmission of respiratory pathogens to premature neonates during their birth hospitalization despite presumed vigilance related to infection control practices in these high-risk settings,0.7772533944410154,Incidence and implications of unrecognized viral respiratory tract infections in premature infants during their birth hospitalization: a prospective surveillance study in two neonatal intensive care units NIH Public Access
33, Limited data exist examining the relationship between HRV infection during pregnancy and adverse birth outcomes,0.776063899794619,Open Forum Infectious Diseases ® Febrile Rhinovirus Illness During Pregnancy Is Associated With Low Birth Weight in Nepal
28, 56 More research on the pathogenesis CMV infection is needed to define immunological correlates of protection against CMV transmission during pregnancy to inform vaccine development,0.7759276762790517,Pregnancy and infection: using disease pathogenesis to inform vaccine strategy
28," Understanding the pathogenesis of infectious diseases during pregnancy should inform vaccine design and the implementation of appropriate immunization protocols that optimize protection of pregnant women, fetuses and neonates they breach the placental barrier during critical developmental periods during pregnancy",0.775305578913293,Pregnancy and infection: using disease pathogenesis to inform vaccine strategy
33," Identification of a relationship between HRV infection during pregnancy and adverse birth outcomes has the potential to drive improvement of diagnostics, infection control measures, and treatment options for HRV infection",0.7683196798219855,Open Forum Infectious Diseases ® Febrile Rhinovirus Illness During Pregnancy Is Associated With Low Birth Weight in Nepal
34, 130 The fetal and neonatal periods are unique immune developmental stages in which adaptive responses are highly plastic and dependent on gestational age,0.7634743968189465,Postnatal Infections and Immunology Affecting Chronic Lung Disease of Prematurity
34," 114 A number of additional studies, evaluating exome sequencing in extremes of disease, epigenomic regulation, transcriptome responses to exposures such as hyperoxia, and pathway analyses are ongoing to identify gene and gene regulatory susceptibility factors involved in pathogenesis of BPD",0.7599304876040934,Postnatal Infections and Immunology Affecting Chronic Lung Disease of Prematurity
24, Transmission rates to the fetus vary depending on whether the infection is primary or recurrent,0.7599050699446024,Maternal Infection and Adverse Fetal and Neonatal Outcomes
28," 6 Overall, vertical transmission of these viruses is relatively uncommon, but adverse pregnancy outcomes, including spontaneous abortion and pre-term birth can still occur as an indirect consequence of maternal inflammation",0.7598497981622555,Pregnancy and infection: using disease pathogenesis to inform vaccine strategy
34," Perinatal therapeutic and environmental exposures, most notably oxygen exposure and environmental tobacco smoke, have been reproducibly related to chronic respiratory morbidity, independent of mechanical ventilation and Pryhuber the diagnosis of BPD",0.7585469965250382,Postnatal Infections and Immunology Affecting Chronic Lung Disease of Prematurity
