id,text,similarity,title
41,Liposomes are vesicles comprised of phospholipid bilayers,0.525432213095268,Intranasal DNA Vaccine for Protection against Respiratory Infectious Diseases: The Delivery Perspectives
41," Effective mucosal immunity often correlates with the uptake of antigen by mucosal inductive tissues, such as NALT in the upper respiratory tract following intranasal immunization",0.5042963613850279,Intranasal DNA Vaccine for Protection against Respiratory Infectious Diseases: The Delivery Perspectives
16, Filtration efficiency against viral aerosols and protective efficacy in vivo,0.493698550499523,Universal and reusable virus deactivation system for respiratory protection OPEN
41," Apart from cellular uptake, particle size also affects the kinetics of lymphatic drainage",0.4841750429506625,Intranasal DNA Vaccine for Protection against Respiratory Infectious Diseases: The Delivery Perspectives
25, The aerosol particles undergo desiccation to become droplet nuclei,0.482205893877764,Evaluation of the survivability of MS2 viral aerosols deposited on filtering face piece respirator samples incorporating antimicrobial technologies
34," Procedures that might promote the generation of droplets or aerosols (nonexhaustive list) included non-invasive ventilation (CPAP and BiPAP), endotracheal intubation, airway suctioning, high frequency oscillatory ventilation, bag-valve mask ventilation, chest physiotherapy, nebulizer therapies, aerosol humidification, bronchoscopy or other upper airway endoscopy, tracheotomy, and open thoracotomy",0.4819741310515047,Aerosol Generating Procedures and Risk of Transmission of Acute Respiratory Infections to Healthcare Workers: A Systematic Review
16, The conformational stability of antigenic proteins was characterized by measuring intrinsic fluorescence using 0,0.4749108686640181,Universal and reusable virus deactivation system for respiratory protection OPEN
27," The syringe was attached to a pediatric intranasal laryngeal mask airway mucosal atomization device (LMA MAD Nasal, Teleflex, Westmeath, Ireland)",0.47252695950102264,Assessment of healthcare worker protocol deviations and self-contamination during personal protective equipment donning and doffing Recommended Citation
40,28 prevents nucleocapsid assembly and viral replication in the hepatic cellular line HepG2,0.4721171206045161,pharmaceuticals Use of Aptamers as Diagnostics Tools and Antiviral Agents for Human Viruses
41," In addition, the overlying epithelium of mucosal follicles forms a specialized cell layer",0.4674372981993283,Intranasal DNA Vaccine for Protection against Respiratory Infectious Diseases: The Delivery Perspectives
