id,text,similarity,title
31,DNA microarrays have technologically advanced genomics research,0.8350721911356283,Future Veterinary Diagnostics
21,"Toxicogenomics is the application of genomic technologies (genome sequence analysis, gene expression profiling, proteomics, metabolomics) to study the adverse effects of environmental stressors and toxicants on the organisms and the environment health",0.8304445548015864,New Technologies for Monitoring Marine Mammal Health
26," We evaluated whole genome sequencing, next generation sequencing and proteomics as examples of high impact disruptive technologies that generate large quantities of data that need software to reduce to clinically useful results",0.8182540800117258,"Establishing benchmarks and metrics for disruptive technologies, inappropriate and obsolete tests in the clinical laboratory"
31, Protein microarray technology has enormous potential for in vitro diagnostics and disease monitoring,0.8138986787840222,Future Veterinary Diagnostics
21," A promising approach for pathogen identification in stranded marine mammals is the use of metagenomics, the characterization of the collective genome of microorganisms isolated from an organism using high-throughput sequencing technologies",0.8135470253124822,New Technologies for Monitoring Marine Mammal Health
46, Genomic and proteomic approaches are the major tools for target identification,0.8083267326569437,New technologies in computer-aided drug design: Toward target identification and new chemical entity discovery
17," NGS technologies are currently used for whole genome sequencing, investigation of genome diversity, metagenomics, epigenetics, discovery of non-coding RNAs and protein-binding sites, and gene-expression profiling by RNA sequencing (reviewed in refs",0.80592662031306,Applications of Next-Generation Sequencing Technologies to Diagnostic Virology
31, Specific reviews are available on DNA microarray analyses of host-pathogen interactions 34 and the use of microarrays for the molecular diagnosis of Mycobacteria spp,0.8033908642532502,Future Veterinary Diagnostics
17," Typical applications of NGS methods in microbiology and virology, besides high-throughput whole genome sequencing, are discovery of new microorganisms and viruses by using metagenomic approaches, investigation of microbial communities in the environment and in human body niches in healthy and disease conditions, analysis of viral genome variability within the host (i",0.7999872211040036,Applications of Next-Generation Sequencing Technologies to Diagnostic Virology
44," We describe a diagnostic system for rapid, sensitive, multiplex discrimination of microbial gene sequences and report its application for detecting 22 respiratory pathogens in clinical samples",0.7997877581081465,Diagnostic System for Rapid and Sensitive Differential Detection of Pathogens
