id,text,similarity,title
20,Pulmonary complications are a prominent feature of these diseases and patients frequently require intensive respiratory therapy and mechanical ventilation,0.7296333010303242,Personal protection equipment for biological hazards: Does it affect tracheal intubation performance? ଝ
34," Procedures that might promote the generation of droplets or aerosols (nonexhaustive list) included non-invasive ventilation (CPAP and BiPAP), endotracheal intubation, airway suctioning, high frequency oscillatory ventilation, bag-valve mask ventilation, chest physiotherapy, nebulizer therapies, aerosol humidification, bronchoscopy or other upper airway endoscopy, tracheotomy, and open thoracotomy",0.7219088509519803,Aerosol Generating Procedures and Risk of Transmission of Acute Respiratory Infections to Healthcare Workers: A Systematic Review
35," Under experimental laboratory conditions with mechanical ventilation rates of up to 6 ACH, the rate at which microorganisms are killed or inactivated by UVGI systems appears to be additive with mechanical ventilation systems in well-mixed rooms",0.716862211579826,"Applications of ultraviolet germicidal irradiation disinfection in health care facilities: Effective adjunct, but not stand-alone technology"
11," Hospital engineering controls (eg, negative pressure rooms, room ventilation systems with high efficiency particulate filters, ultraviolet radiation, etc 8 ) and the use of medications to suppress coughing and salivation during airway procedures 4,10,35,38,39 further limit the airborne spread of respiratory pathogens and would additionally decrease the PAPR wearer's potential inhalational exposure",0.7077183732981092,Evaluation of the rationale for concurrent use of N95 filtering facepiece respirators with loose-fitting powered air-purifying respirators during aerosol-generating medical procedures
35, Experimental research has indicated that mechanical ventilation of up to 6 ACH does not have a significant effect on the effectiveness of upper-room UVGI systems; studies are needed to examine whether mechanical ventilation ,0.7042754674260377,"Applications of ultraviolet germicidal irradiation disinfection in health care facilities: Effective adjunct, but not stand-alone technology"
10," 47 High-filtration surgical laser masks are not designed to provide protection from the atmospheric contaminants present in surgical smoke, 43 and high-filtration surgical laser masks provide less protection to the wearer from particulate hazards than a fit-tested surgical N95 respirator",0.7029023153435743,CONTINUING EDUCATION Proper Use of Surgical N95 Respirators and Surgical Masks in the OR Purpose/Goal Approvals Sponsorship or Commercial Support Proper Use of Surgical N95 Respirators and Surgical Masks in the OR N95 RESPIRATORS AND SURGICAL MASKS
32," This assessment measured ventilation, spatial dimensions, bedding configuration, handwashing facilities and personal protective equipment use",0.6963123979377442,A cluster randomized clinical trial comparing fit-tested and non-fit-tested N95 respirators to medical masks to prevent respiratory virus infection in health care workers
0," 8 For N95 FFRs, the primary tests are filtration efficiency and airflow resistance",0.6945689336481575,Resistance to synthetic blood penetration of National Institute for Occupational Safety and Health-approved N95 filtering facepiece respirators and surgical N95 respirators
35," Thus, room airflow is governed primarily, but not solely, by mechanical ventilation",0.6931029835686301,"Applications of ultraviolet germicidal irradiation disinfection in health care facilities: Effective adjunct, but not stand-alone technology"
35," High ventilation rates, in terms of high values of air changes/hour (ACH), control particles by removal through ventilation",0.6910860600765968,"Applications of ultraviolet germicidal irradiation disinfection in health care facilities: Effective adjunct, but not stand-alone technology"
