id,text,similarity,title
1, addition to strict enforcement of vaccination policy,0.5982454291107628,Mass Gatherings and Public Health: Case Studies from the Hajj to Mecca
2, Eff ective public health policy should be based on evidence,0.5840085168942254,Mass Gatherings Health 6 Research agenda for mass gatherings: a call to action
16, This has several potential policy implications,0.5763138006646461,Simulating School Closure Strategies to Mitigate an Influenza Epidemic NIH Public Access
2,Risk assessment and management during the planning for MGs can enable the development of eff ective health policies,0.5723342018546995,Mass Gatherings Health 6 Research agenda for mass gatherings: a call to action
26, Immediate reporting is required if the GI illness rates are above key public health thresholds,0.570137305051458,Overview Federal public health strategies to minimize the importation of communicable diseases into Canada
41,"Willingness to develop orphan drugs is indicated by the various stages in the orphan drug development policy process, namely nothing done, policy goals defined, policy measures planned, policy instruments developed, and policy instruments implemented",0.565889122826094,Orphan drugs: Unmet societal need for non-profitable privately supplied new products
45, Reporting is mandated by state legislation or regulation,0.564501380697499,"Capacity of Public Health Surveillance to Comply with Revised International Health Regulations, USA Author affi liations: Centers for Disease Control and Prevention"
2,Evidence-based public health decision making in planning and mitigating health risks requires rapid access to information,0.5614431991700016,Mass Gatherings Health 6 Research agenda for mass gatherings: a call to action
44," While public health policy and pandemic planning might propose measures beneficial to the public health, those measures cannot be applied without legal underpinning",0.5555304274894385,Pandemic influenza control in Europe and the constraints resulting from incoherent public health laws
2, The results of this research can provide an evidence-based platform for policy decisions and practices to reduce the risks and eff ects of MG-associated health issues and global security risks to public health,0.5543997486450283,Mass Gatherings Health 6 Research agenda for mass gatherings: a call to action
