id,text,similarity,title
31, This approach could improve local public health surveillance and reinforce disease prevention and health promotion,0.8921373580946915,Basic public health services delivered in an urban community: a qualitative study
27," Recognize systematic and ongoing public health surveillance as a core public health function that is essential for population health, economic stability, and national security",0.8836889312226589,Steps to a Sustainable Public Health Surveillance Enterprise Steps to a Sustainable Public Health Surveillance Enterprise A Commentary from the International Society for Disease Surveillance Steps to a Sustainable Public Health Surveillance Enterprise OJPHI
23," Measures to address health inequalities, through improved disease risk assessment, better health-care access, and a more culturally sensitive health service support both refugee integration and help to reduce threats from infectious diseases",0.8800853560183143,"Personal View Pathogens, prejudice, and politics: the role of the global health community in the European refugee crisis"
11," It provides broad public health perspectives and skills necessary to assume effective leadership in public health practice, reflecting the three domains of health improvement, health protection and health service quality",0.8736412341679657,The three domains of public health: An internationally relevant basis for public health education?
11," 3-5,a The model describes public health in terms of three interrelated but distinct aspects of public health practice: health improvement, which draws heavily on the local government roots of the profession, socioeconomic influences and health promotion, tackling the underlying determinants of health; health protection, which incorporates communicable disease control; environmental, chemical, radiation and nuclear threats; and occupational health; and health service quality improvement, which incorporates healthcare systems, service quality, evidence-based practice, clinical effectiveness and health economics",0.8694906404925746,The three domains of public health: An internationally relevant basis for public health education?
43,"A systematic literature review examined Chinese international health cooperation and global health agenda on infectious diseases prevention, control and elimination",0.8663793161797038,China-Africa Health Development Initiatives: Benefits and Implications for Shaping Innovative and Evidence-informed National Health Policies and Programs in Sub-saharan African Countries
32,Regulating the identification of disease outbreaks and other emergencies with potential international public health implications also requires technical advice to develop adequate surveillance activities,0.865310023538179,Social Media and Internet-Based Data in Global Systems for Public Health Surveillance: A Systematic Review
25,a) Initiatives focused on healthy eating and physical activity as a preventative strategy to reduce chronic diseases or improve general health,0.8647966453465498,Social determinants of health in Canada: Are healthy living initiatives there yet? A policy analysis
30,", seeking health care services) may complicate planned public health responses",0.864306479597564,Emotional and Behavioral Consequences of Bioterrorism: Planning a Public Health Response
19," Reifel's analysis showed a better understanding of current doctrines and practices in both clinical mental health practices and policy, which will help to bridge the conceptual interlinkages between the preventive-based disaster risk reduction policy agenda and the curative-focused disaster mental health discipline [3] ",0.8606508175576204,Environmental Research and Public Health Editorial Research Frontiers of Health Emergency and Disaster Risk Management: What Do We Know So Far?
