id,text,similarity,title
44," While public health policy and pandemic planning might propose measures beneficial to the public health, those measures cannot be applied without legal underpinning",0.8931869877143976,Pandemic influenza control in Europe and the constraints resulting from incoherent public health laws
42, This research argues that governmental agencies take strategic communication actions to gain through interactions with other agencies to improve public health service provision,0.8929580781517442,Public Health Network Structure and Collaboration Effectiveness during the 2015 MERS Outbreak in South Korea: An Institutional Collective Action Framework
2,Evidence-based public health decision making in planning and mitigating health risks requires rapid access to information,0.8910677671156736,Mass Gatherings Health 6 Research agenda for mass gatherings: a call to action
2, The results of this research can provide an evidence-based platform for policy decisions and practices to reduce the risks and eff ects of MG-associated health issues and global security risks to public health,0.8891489454433383,Mass Gatherings Health 6 Research agenda for mass gatherings: a call to action
42, Social media also enables members of the public to communicate their situations easily with government agencies and improve situational awareness of public health emergency response organizations [45] ,0.8869357516578837,Public Health Network Structure and Collaboration Effectiveness during the 2015 MERS Outbreak in South Korea: An Institutional Collective Action Framework
14," Study participants were grouped into health workers and non-health workers to study any significant differences relating to knowledge, and behavior related to public health events",0.8863573899992029,Evaluation of knowledge and behavior of workers in Prince Mohammed International Airport in Western Saudi Arabia regarding public health emergency measures applied during Hajj season 2014 OPEN ACCESS
18," 56 Unfortunately, health agencies do not give the human-animal violence link sufficient weight in public health policy",0.8858431966981679,The need to include animal protection in public health policies
48," However, using the ED-SSS to monitor health status at the community level may help public health decision-makers handle unexpected health threats",0.8856566082845234,BMC Public Health Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan
3," Establishing realistic and reasonable pathways to licensure will benefit all concerned-the countries impacted, the global population at risk as these diseases spread, government and private research institutions and industry partners as well as donor organizations that frequently help respond to public health crises",0.8852014711947408,Considerations for Use of Investigational Drugs in Public Health Emergencies
19,", law enforcement and EMS) about their occupational health risks and personal protection was also a challenge for local public health",0.8834738183290636,BMC Public Health Designing and conducting tabletop exercises to assess public health preparedness for manmade and naturally occurring biological threats
