id,text,similarity,title
15,The emergence of infectious disease within new host species or naïve populations can greatly influence species survival and adaptation,0.7782276605396612,Evolution of feline immunodeficiency virus in Felidae: Implications for human health and wildlife ecology
4," Thus, host population genetic diversity seems to have an important role in buffering populations against epidemics",0.7733732919882926,Does genetic diversity limit disease spread in natural host populations?
24," Phylodynamic and evolutionary analysis indicate that wild bird ACoV strains are closely related to the infectious bronchitis viruses (IBVs) reported from commercial poultry, indicating their possible threat to commercial poultry",0.770718913173957,Genetic Diversity and Phylodynamics of Avian Coronaviruses in Egyptian Wild Birds
4,"Consistent with results from agricultural populations, the existing literature suggests that high genetic diversity could buffer host populations against disease spread",0.7677421827424755,Does genetic diversity limit disease spread in natural host populations?
7,Two pathogens affecting cattle and sheep were responsible for major outbreaks in Mainland Europe in the past 15 years: Bluetongue virus (BTV) and Schmallenberg virus (SBV),0.7657554244137086,viruses Reliable and Standardized Animal Models to Study the Pathogenesis of Bluetongue and Schmallenberg Viruses in Ruminant Natural Host Species with Special Emphasis on Placental Crossing
39," The majority of patients recruited in the study were infected with genotype 3 and HCV is genetically heterogeneous, suggesting that other and possibly different interactions exist in patients infected by distinct HCV genotypes",0.765279658671538,Genetic susceptibility to infectious diseases: Current status and future perspectives from genome-wide approaches
20," The virus responsible for the infection was further shown to be genetically related to BoAstV, suggesting that this virus could cross the species barrier to infect both cattle and roe deer (Tse et al",0.7650284240087019,"Astrovirus infections in humans and animals -Molecular biology, genetic diversity, and interspecies transmissions"
37," Consistent with long host-pathogen co-evolution, only 10% of infected individuals develop active disease; in most infected individuals the host immune system contains the pathogen",0.7625840850548788,Natural selection and infectious disease in human populations
14," For example, an opportunistic, epithelial virus of wildlife origin is likely to be found circulating in livestock before becoming first detected in humans as host",0.7623092336175529,Animal Virus Ecology and Evolution Are Shaped by the Virus Host-Body Infiltration and Colonization Pattern
6," This suggests the potential to become endemic in pigs, at least if compared to human influenza viruses",0.7603499234049645,"Origin, Genetic Diversity, and Evolutionary Dynamics of Novel Porcine Circovirus 3"
