id,text,similarity,title
35,"Comparative genomics analysis of well characterized signaling pathways between schistosome and mammalian host indicates that schistosome genome encodes various growth factors, receptors and other critical components to regulate numerous cellular processes during tissue development and organogenesis",0.8258498601344986,"Comparative Analysis of Transcriptional Profiles of Adult Schistosoma japonicum from Different Laboratory Animals and the Natural Host, Water Buffalo"
37," Incorporating ancient history into disease susceptibility studies will identify functional variants and elucidate cellular mechanisms, and facilitate the development of new therapies for a surprisingly wide range of human illnesses",0.8005486200472368,Natural selection and infectious disease in human populations
15,"Molecular genetic tools are informative in evaluating emerging pathogens and provide essential information such as pathogen identification, association of particular or novel strains with disease outbreaks, mutational changes leading to increased or decreased pathogenesis, and geographic and/or evolutionary origins of the pathogen",0.7990478853364184,Evolution of feline immunodeficiency virus in Felidae: Implications for human health and wildlife ecology
49," Proteomic technologies and accompanying informatics pipelines are evolving rapidly, with throughput and sensitivity approaching that of microarrays",0.7978172337055008,A Systems Biology Approach to Infectious Disease Research: Innovating the Pathogen-Host Research Paradigm
6,Continuous epidemiological surveillance of emerging viruses is crucial to control widespread,0.7939487561325778,"Origin, Genetic Diversity, and Evolutionary Dynamics of Novel Porcine Circovirus 3"
49," Computational integration of the transcriptomic, proteomic, and lipidomic data into an appropriate network model will illuminate the detailed signatures of extreme virulence and identify the molecular mechanisms underlying these responses",0.7900690797831534,A Systems Biology Approach to Infectious Disease Research: Innovating the Pathogen-Host Research Paradigm
49," A comprehensive model of the influenza virus-host interaction, aided significantly by recent advances in sequencing technologies and advances in viral genetic manipulation, will serve to calibrate the global public health response to a newly emergent strain as well as uncover novel targets for therapeutic intervention",0.7893334853826973,A Systems Biology Approach to Infectious Disease Research: Innovating the Pathogen-Host Research Paradigm
15, Emerging pathogens utilize diverse strategies for genome adaptation and re-organization to successfully infect new host species that are only discernable through full genome scans,0.7872688634726858,Evolution of feline immunodeficiency virus in Felidae: Implications for human health and wildlife ecology
49, Understanding the regulatory and metabolic programs required for infection will enable the development of effective therapeutic treatments in the future,0.7868805396814652,A Systems Biology Approach to Infectious Disease Research: Innovating the Pathogen-Host Research Paradigm
39," Thus, these data highlight the ability of GWASs to pinpoint molecular disease pathways",0.7833241993519316,Genetic susceptibility to infectious diseases: Current status and future perspectives from genome-wide approaches
