id,text,similarity,title
27, The virulence risk factors we identify suggest that broadly targeting direct contact or respiratory transmission interfaces within ecological systems and/or tailoring detection assays towards certain virus families (e,0.8577053919232129,Tissue tropism and transmission ecology predict virulence of human RNA viruses
16,"Effective interventions to limit threats to human health from emerging infectious diseases rely on understanding the connections among observed pathogen dynamics, the underlying transmission mechanisms, and their ecological and environmental drivers",0.8379808254655818,Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir-Host Populations
4," Reduced infectivity has been proposed to be due to reactive oxygen species and ozone, through lipid-and protein peroxidation reactions that may cause damage and destruction to the viral lipid envelope and protein capsid 36 ",0.8357665687683281,Ionizing air affects influenza virus infectivity and prevents airborne- transmission OPEN
43," Determining the quantity of viable virus expelled from certain patients during AGMPs could help determine phenomena like super-spreading events, while understanding aerosol characteristics such as particle size could elucidate mechanisms of transmission",0.8354855420942641,Nosocomial Transmission of Emerging Viruses via Aerosol-Generating Medical Procedures
5,"From a mass balance perspective, HVAC filtration and other removal mechanisms are treated similarly to outdoor air ventilation because they both can be used to reduce indoor concentrations of airborne infectious particles",0.834393716829198,HVAC filtration for controlling infectious airborne disease transmission in indoor environments: Predicting risk reductions and operational costs
2," A more complete understanding of environmental factors impacting respiratory virus transmission will require enhanced epidemiological and surveillance data, as well as controlled experiments in small animal models",0.8336978744899952,Environmental Factors Affecting the Transmission of Respiratory Viruses
44, Public health efforts could develop control strategies that focus on behavioral change in high-risk populations to minimize exposure to potential reservoirs and target relevant transmission pathways (e,0.8332318670734363,Targeting Transmission Pathways for Emerging Zoonotic Disease Surveillance and Control
0," Here, we Environmental Conditions Affect Influenza Transmission in Ferrets evaluated the transmissibility of two H3N2 influenza viruses (PN99 and IN11) using ferrets housed under diverse environmental conditions and concurrently evaluated the aerosol shedding profiles of infected animals",0.8329414940671845,Environmental Conditions Affect Exhalation of H3N2 Seasonal and Variant Influenza Viruses and Respiratory Droplet Transmission in Ferrets
33," In addition to storage temperature, porosity of fomite may also influence virus survival and hence virus transmission",0.8319922635621978,Stability of Porcine Epidemic Diarrhea Virus on Fomite Materials at Different Temperatures
38," Mutant clouds provide dynamic repositories of variants permitting certain viruses to undergo adaptation to selective pressures, including species barriers, host immune responses, and antiviral agents",0.8307152075388129,"Naturally occurring mutations in PB1 affect influenza A virus replication fidelity, virulence, and adaptability"
