id,text,similarity,title
0," Avian influenza viruses bind SAa-2,3 receptors in the respiratory The pathogen is less successful in host clades more distantly related to its natural host",0.8086478461300951,The Evolution and Genetics of Virus Host Shifts
0," Both processes result in closely related host species harbouring similar pathogens, and in some host clades harbouring more pathogen species",0.7884865950882952,The Evolution and Genetics of Virus Host Shifts
4," In these models, hosts varied in susceptibility to a single pathogen strain, but no host genotype was completely resistant to infection",0.7836918225729822,Does genetic diversity limit disease spread in natural host populations?
49, These studies are being extended to identify and model those hostvirus interactions that predispose an infected lung to secondary bacterial invasion by Staphylococcus aureus,0.7778342412233628,A Systems Biology Approach to Infectious Disease Research: Innovating the Pathogen-Host Research Paradigm
15,"Molecular genetic tools are informative in evaluating emerging pathogens and provide essential information such as pathogen identification, association of particular or novel strains with disease outbreaks, mutational changes leading to increased or decreased pathogenesis, and geographic and/or evolutionary origins of the pathogen",0.7776084389347385,Evolution of feline immunodeficiency virus in Felidae: Implications for human health and wildlife ecology
23,"The complexity of mutant spectra can infl uence disease progression and viral pathogenesis, as demonstrated using virus variants selected for increased replicative fi delity",0.7750424506311723,Origin and Evolution of Viruses
37, The range of diseases affected by ancient pathogen-driven selection extends beyond infectious diseases and immune-mediated disorders,0.7711872491935516,Natural selection and infectious disease in human populations
34,"Notable recent examples include novel influenza strains, severe acute respiratory syndrome (SARS) virus and Methicillin-resistant Staphylococcus aureus, which all exploit today's complex and voluminous transport networks to rapidly disseminate in a globalized world",0.7704500831996147,Unifying Viral Genetics and Human Transportation Data to Predict the Global Transmission Dynamics of Human Influenza H3N2
25," It consists of 95 diseases caused by 168 extracellular pathogens, including diverse bacterial species, fungi, protozoa, and helminthes",0.7683394327183862,Pathogen diversity drives the evolution of generalist MHC-II alleles in human populations
37," tuberculosis strain, an accurate phenotype would include sequence data from the pathogen",0.7683209274193518,Natural selection and infectious disease in human populations
